m,step,physical_time,omega_pe_t,kvn_physical_dt,rk4_dt,relative_error
4.000000000000000000e+00,3.080000000000000000e+02,1.497901401718925740e+01,1.497901401718925829e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.693156718681275649e-06
4.000000000000000000e+00,3.090000000000000000e+02,1.502764717958272911e+01,1.502764717958273044e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.695266505112522649e-06
4.000000000000000000e+00,3.100000000000000000e+02,1.507628034197620082e+01,1.507628034197620259e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.697344879410153994e-06
4.000000000000000000e+00,3.110000000000000000e+02,1.512491350436967252e+01,1.512491350436967252e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.699391708227191999e-06
4.000000000000000000e+00,3.120000000000000000e+02,1.517354666676314423e+01,1.517354666676314467e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.701406865394826988e-06
4.000000000000000000e+00,3.130000000000000000e+02,1.522217982915661594e+01,1.522217982915661683e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.703390231806749012e-06
4.000000000000000000e+00,3.140000000000000000e+02,1.527081299155008765e+01,1.527081299155008898e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.705341696166956819e-06
4.000000000000000000e+00,3.150000000000000000e+02,1.531944615394355935e+01,1.531944615394356113e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.707261154248781259e-06
4.000000000000000000e+00,3.160000000000000000e+02,1.536807931633703106e+01,1.536807931633703106e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.709148509290568478e-06
4.000000000000000000e+00,3.170000000000000000e+02,1.541671247873050277e+01,1.541671247873050321e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.711003673172435465e-06
4.000000000000000000e+00,3.180000000000000000e+02,1.546534564112397447e+01,1.546534564112397536e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.712826565670729868e-06
4.000000000000000000e+00,3.190000000000000000e+02,1.551397880351744440e+01,1.551397880351744529e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.714617114427639509e-06
4.000000000000000000e+00,3.200000000000000000e+02,1.556261196591091611e+01,1.556261196591091744e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.716375256158778461e-06
4.000000000000000000e+00,3.210000000000000000e+02,1.561124512830438782e+01,1.561124512830438960e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.718100935693223003e-06
4.000000000000000000e+00,3.220000000000000000e+02,1.565987829069785953e+01,1.565987829069785953e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.719794107497596432e-06
4.000000000000000000e+00,3.230000000000000000e+02,1.570851145309133123e+01,1.570851145309133168e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.721454732898373373e-06
4.000000000000000000e+00,3.240000000000000000e+02,1.575714461548480294e+01,1.575714461548480383e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.723082785427946230e-06
4.000000000000000000e+00,3.250000000000000000e+02,1.580577777787827465e+01,1.580577777787827598e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.724678245051880922e-06
4.000000000000000000e+00,3.260000000000000000e+02,1.585441094027174636e+01,1.585441094027174813e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.726241103243213449e-06
4.000000000000000000e+00,3.270000000000000000e+02,1.590304410266521806e+01,1.590304410266521806e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.727771360802182211e-06
4.000000000000000000e+00,3.280000000000000000e+02,1.595167726505868977e+01,1.595167726505869021e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.729269027453109783e-06
4.000000000000000000e+00,3.290000000000000000e+02,1.600031042745215970e+01,1.600031042745216014e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.730734124121106777e-06
4.000000000000000000e+00,3.300000000000000000e+02,1.604894358984563141e+01,1.604894358984563230e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.732166681373730692e-06
4.000000000000000000e+00,3.310000000000000000e+02,1.609757675223910312e+01,1.609757675223910445e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.733566739464194974e-06
4.000000000000000000e+00,3.320000000000000000e+02,1.614620991463257482e+01,1.614620991463257660e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.734934350699506902e-06
4.000000000000000000e+00,3.330000000000000000e+02,1.619484307702604653e+01,1.619484307702604653e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.736269577494320457e-06
4.000000000000000000e+00,3.340000000000000000e+02,1.624347623941951824e+01,1.624347623941951868e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.737572492886980346e-06
4.000000000000000000e+00,3.350000000000000000e+02,1.629210940181298994e+01,1.629210940181299083e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.738843180238060641e-06
4.000000000000000000e+00,3.360000000000000000e+02,1.634074256420646165e+01,1.634074256420646298e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.740081736588830305e-06
4.000000000000000000e+00,3.370000000000000000e+02,1.638937572659993336e+01,1.638937572659993513e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.741288268596999158e-06
4.000000000000000000e+00,3.380000000000000000e+02,1.643800888899340507e+01,1.643800888899340507e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.742462895096280984e-06
4.000000000000000000e+00,3.390000000000000000e+02,1.648664205138687677e+01,1.648664205138687722e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.743605746947238647e-06
4.000000000000000000e+00,3.400000000000000000e+02,1.653527521378034848e+01,1.653527521378034937e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.744716965973711619e-06
4.000000000000000000e+00,3.410000000000000000e+02,1.658390837617382019e+01,1.658390837617382152e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.745796707440329331e-06
4.000000000000000000e+00,3.420000000000000000e+02,1.663254153856729189e+01,1.663254153856729367e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.746845138147283777e-06
4.000000000000000000e+00,3.430000000000000000e+02,1.668117470096076360e+01,1.668117470096076360e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.747862436732816197e-06
4.000000000000000000e+00,3.440000000000000000e+02,1.672980786335423531e+01,1.672980786335423575e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.748848796649367294e-06
4.000000000000000000e+00,3.450000000000000000e+02,1.677844102574770702e+01,1.677844102574770790e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.749804423678659753e-06
4.000000000000000000e+00,3.460000000000000000e+02,1.682707418814117872e+01,1.682707418814118006e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.750729534061747231e-06
4.000000000000000000e+00,3.470000000000000000e+02,1.687570735053465043e+01,1.687570735053465221e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.751624360346642037e-06
4.000000000000000000e+00,3.480000000000000000e+02,1.692434051292812214e+01,1.692434051292812214e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.752489147148218346e-06
4.000000000000000000e+00,3.490000000000000000e+02,1.697297367532159384e+01,1.697297367532159429e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.753324151284697782e-06
4.000000000000000000e+00,3.500000000000000000e+02,1.702160683771506555e+01,1.702160683771506644e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.754129646852247108e-06
4.000000000000000000e+00,3.510000000000000000e+02,1.707024000010853726e+01,1.707024000010853859e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.754905918272551907e-06
4.000000000000000000e+00,3.520000000000000000e+02,1.711887316250200897e+01,1.711887316250201074e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.755653265230045426e-06
4.000000000000000000e+00,3.530000000000000000e+02,1.716750632489548067e+01,1.716750632489548067e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.756372002071795896e-06
4.000000000000000000e+00,3.540000000000000000e+02,1.721613948728895238e+01,1.721613948728895283e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.757062455749626432e-06
4.000000000000000000e+00,3.550000000000000000e+02,1.726477264968242409e+01,1.726477264968242498e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.757724969255692530e-06
4.000000000000000000e+00,3.560000000000000000e+02,1.731340581207589580e+01,1.731340581207589713e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.758359900282006476e-06
4.000000000000000000e+00,3.570000000000000000e+02,1.736203897446936750e+01,1.736203897446936928e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.758967620709813692e-06
4.000000000000000000e+00,3.580000000000000000e+02,1.741067213686283921e+01,1.741067213686283921e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.759548517166050615e-06
4.000000000000000000e+00,3.590000000000000000e+02,1.745930529925631092e+01,1.745930529925631136e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.760102990134395262e-06
4.000000000000000000e+00,3.600000000000000000e+02,1.750793846164978262e+01,1.750793846164978351e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.760631457791610948e-06
4.000000000000000000e+00,3.610000000000000000e+02,1.755657162404325433e+01,1.755657162404325566e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.761134352408082745e-06
4.000000000000000000e+00,3.620000000000000000e+02,1.760520478643672604e+01,1.760520478643672782e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.761612121072452684e-06
4.000000000000000000e+00,3.630000000000000000e+02,1.765383794883019775e+01,1.765383794883019775e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.762065226832679440e-06
4.000000000000000000e+00,3.640000000000000000e+02,1.770247111122366945e+01,1.770247111122366990e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.762494148762052475e-06
4.000000000000000000e+00,3.650000000000000000e+02,1.775110427361714116e+01,1.775110427361714205e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.762899380958205774e-06
4.000000000000000000e+00,3.660000000000000000e+02,1.779973743601061287e+01,1.779973743601061420e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.763281433895096781e-06
4.000000000000000000e+00,3.670000000000000000e+02,1.784837059840408457e+01,1.784837059840408635e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.763640834564713732e-06
4.000000000000000000e+00,3.680000000000000000e+02,1.789700376079755273e+01,1.789700376079755406e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.763978123443203548e-06
4.000000000000000000e+00,3.690000000000000000e+02,1.794563692319102444e+01,1.794563692319102621e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.764293860023596595e-06
4.000000000000000000e+00,3.700000000000000000e+02,1.799427008558449614e+01,1.799427008558449614e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.764588618038467594e-06
4.000000000000000000e+00,3.710000000000000000e+02,1.804290324797796785e+01,1.804290324797796830e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.764862988100303341e-06
4.000000000000000000e+00,3.720000000000000000e+02,1.809153641037143956e+01,1.809153641037144045e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.765117577525635789e-06
4.000000000000000000e+00,3.730000000000000000e+02,1.814016957276491127e+01,1.814016957276491260e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.765353009922598846e-06
4.000000000000000000e+00,3.740000000000000000e+02,1.818880273515838297e+01,1.818880273515838475e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.765569924219149277e-06
4.000000000000000000e+00,3.750000000000000000e+02,1.823743589755185468e+01,1.823743589755185468e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.765768977098965328e-06
4.000000000000000000e+00,3.760000000000000000e+02,1.828606905994532639e+01,1.828606905994532683e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.765950841031670761e-06
4.000000000000000000e+00,3.770000000000000000e+02,1.833470222233879809e+01,1.833470222233879898e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.766116205330807380e-06
4.000000000000000000e+00,3.780000000000000000e+02,1.838333538473226980e+01,1.838333538473227113e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.766265774935659139e-06
4.000000000000000000e+00,3.790000000000000000e+02,1.843196854712574151e+01,1.843196854712574329e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.766400271974130206e-06
4.000000000000000000e+00,3.800000000000000000e+02,1.848060170951921322e+01,1.848060170951921322e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.766520434620476997e-06
4.000000000000000000e+00,3.810000000000000000e+02,1.852923487191268492e+01,1.852923487191268537e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.766627018152214064e-06
4.000000000000000000e+00,3.820000000000000000e+02,1.857786803430615663e+01,1.857786803430615752e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.766720794837716857e-06
4.000000000000000000e+00,3.830000000000000000e+02,1.862650119669962834e+01,1.862650119669962967e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.766802551323127195e-06
4.000000000000000000e+00,3.840000000000000000e+02,1.867513435909310004e+01,1.867513435909310182e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.766873092054083674e-06
4.000000000000000000e+00,3.850000000000000000e+02,1.872376752148657175e+01,1.872376752148657175e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.766933237285376567e-06
4.000000000000000000e+00,3.860000000000000000e+02,1.877240068388004346e+01,1.877240068388004390e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.766983823934205828e-06
4.000000000000000000e+00,3.870000000000000000e+02,1.882103384627351517e+01,1.882103384627351605e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767025703645955946e-06
4.000000000000000000e+00,3.880000000000000000e+02,1.886966700866698687e+01,1.886966700866698821e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767059745306449079e-06
4.000000000000000000e+00,3.890000000000000000e+02,1.891830017106045858e+01,1.891830017106046036e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767086833325520244e-06
4.000000000000000000e+00,3.900000000000000000e+02,1.896693333345393029e+01,1.896693333345393029e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767107868143981567e-06
4.000000000000000000e+00,3.910000000000000000e+02,1.901556649584740200e+01,1.901556649584740244e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767123764825284324e-06
4.000000000000000000e+00,3.920000000000000000e+02,1.906419965824087370e+01,1.906419965824087459e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767135453801417420e-06
4.000000000000000000e+00,3.930000000000000000e+02,1.911283282063434541e+01,1.911283282063434674e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767143882123458156e-06
4.000000000000000000e+00,3.940000000000000000e+02,1.916146598302781712e+01,1.916146598302781889e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767150010673850207e-06
4.000000000000000000e+00,3.950000000000000000e+02,1.921009914542128882e+01,1.921009914542128882e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767154815442934163e-06
4.000000000000000000e+00,3.960000000000000000e+02,1.925873230781476053e+01,1.925873230781476098e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767159287365446870e-06
4.000000000000000000e+00,3.970000000000000000e+02,1.930736547020823224e+01,1.930736547020823313e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767164430134165710e-06
4.000000000000000000e+00,3.980000000000000000e+02,1.935599863260170395e+01,1.935599863260170528e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767171262161346157e-06
4.000000000000000000e+00,3.990000000000000000e+02,1.940463179499517565e+01,1.940463179499517743e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767180817581724836e-06
4.000000000000000000e+00,4.000000000000000000e+02,1.945326495738864736e+01,1.945326495738864736e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767194142200313473e-06
4.000000000000000000e+00,4.010000000000000000e+02,1.950189811978211907e+01,1.950189811978211951e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767212294960139497e-06
4.000000000000000000e+00,4.020000000000000000e+02,1.955053128217559077e+01,1.955053128217559166e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767236346996500296e-06
4.000000000000000000e+00,4.030000000000000000e+02,1.959916444456906248e+01,1.959916444456906381e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767267384063238694e-06
4.000000000000000000e+00,4.040000000000000000e+02,1.964779760696253419e+01,1.964779760696253597e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767306502327491185e-06
4.000000000000000000e+00,4.050000000000000000e+02,1.969643076935600590e+01,1.969643076935600590e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767354809106207643e-06
4.000000000000000000e+00,4.060000000000000000e+02,1.974506393174947405e+01,1.974506393174947583e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767413423623095539e-06
4.000000000000000000e+00,4.070000000000000000e+02,1.979369709414294576e+01,1.979369709414294576e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767483476768406272e-06
4.000000000000000000e+00,4.080000000000000000e+02,1.984233025653641747e+01,1.984233025653641791e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767566108527031849e-06
4.000000000000000000e+00,4.090000000000000000e+02,1.989096341892988917e+01,1.989096341892989006e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767662469194314173e-06
4.000000000000000000e+00,4.100000000000000000e+02,1.993959658132336088e+01,1.993959658132336221e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767773718673281496e-06
4.000000000000000000e+00,4.110000000000000000e+02,1.998822974371683259e+01,1.998822974371683436e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.767901025074911866e-06
4.000000000000000000e+00,4.120000000000000000e+02,2.003686290611030429e+01,2.003686290611030429e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.768045565855552893e-06
4.000000000000000000e+00,4.130000000000000000e+02,2.008549606850377600e+01,2.008549606850377867e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.768208525509940488e-06
4.000000000000000000e+00,4.140000000000000000e+02,2.013412923089724771e+01,2.013412923089724860e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.768391095848710148e-06
4.000000000000000000e+00,4.150000000000000000e+02,2.018276239329071942e+01,2.018276239329071853e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.768594475089870054e-06
4.000000000000000000e+00,4.160000000000000000e+02,2.023139555568419112e+01,2.023139555568419290e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.768819867220215517e-06
4.000000000000000000e+00,4.170000000000000000e+02,2.028002871807766283e+01,2.028002871807766283e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.769068482346354258e-06
4.000000000000000000e+00,4.180000000000000000e+02,2.032866188047113454e+01,2.032866188047113720e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.769341533600411829e-06
4.000000000000000000e+00,4.190000000000000000e+02,2.037729504286460624e+01,2.037729504286460713e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.769640240032882699e-06
4.000000000000000000e+00,4.200000000000000000e+02,2.042592820525807795e+01,2.042592820525807706e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.769965822131049230e-06
4.000000000000000000e+00,4.210000000000000000e+02,2.047456136765154966e+01,2.047456136765155144e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.770319504196024216e-06
4.000000000000000000e+00,4.220000000000000000e+02,2.052319453004502137e+01,2.052319453004502137e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.770702512024814095e-06
4.000000000000000000e+00,4.230000000000000000e+02,2.057182769243849307e+01,2.057182769243849574e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.771116071675656617e-06
4.000000000000000000e+00,4.240000000000000000e+02,2.062046085483196478e+01,2.062046085483196567e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.771561409950770123e-06
4.000000000000000000e+00,4.250000000000000000e+02,2.066909401722543649e+01,2.066909401722543560e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.772039752980561476e-06
4.000000000000000000e+00,4.260000000000000000e+02,2.071772717961890820e+01,2.071772717961890997e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.772552325871552583e-06
4.000000000000000000e+00,4.270000000000000000e+02,2.076636034201237990e+01,2.076636034201237990e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.773100351254834645e-06
4.000000000000000000e+00,4.280000000000000000e+02,2.081499350440585161e+01,2.081499350440585427e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.773685048299235385e-06
4.000000000000000000e+00,4.290000000000000000e+02,2.086362666679932332e+01,2.086362666679932421e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.774307632542378963e-06
4.000000000000000000e+00,4.300000000000000000e+02,2.091225982919279502e+01,2.091225982919279414e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.774969314486945495e-06
4.000000000000000000e+00,4.310000000000000000e+02,2.096089299158626673e+01,2.096089299158626851e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.775671299298889940e-06
4.000000000000000000e+00,4.320000000000000000e+02,2.100952615397973844e+01,2.100952615397973844e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.776414785146645123e-06
4.000000000000000000e+00,4.330000000000000000e+02,2.105815931637321015e+01,2.105815931637321281e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.777200962056795678e-06
4.000000000000000000e+00,4.340000000000000000e+02,2.110679247876668185e+01,2.110679247876668274e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.778031013524776208e-06
4.000000000000000000e+00,4.350000000000000000e+02,2.115542564116015356e+01,2.115542564116015267e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.778906110824635447e-06
4.000000000000000000e+00,4.360000000000000000e+02,2.120405880355362527e+01,2.120405880355362704e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.779827416777006212e-06
4.000000000000000000e+00,4.370000000000000000e+02,2.125269196594709697e+01,2.125269196594709697e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.780796082720013726e-06
4.000000000000000000e+00,4.380000000000000000e+02,2.130132512834056868e+01,2.130132512834057135e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.781813246659172489e-06
4.000000000000000000e+00,4.390000000000000000e+02,2.134995829073404039e+01,2.134995829073404128e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.782880033589708151e-06
4.000000000000000000e+00,4.400000000000000000e+02,2.139859145312751210e+01,2.139859145312751121e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.783997553764586894e-06
4.000000000000000000e+00,4.410000000000000000e+02,2.144722461552098380e+01,2.144722461552098558e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.785166904251801596e-06
4.000000000000000000e+00,4.420000000000000000e+02,2.149585777791445551e+01,2.149585777791445551e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.786389163465704569e-06
4.000000000000000000e+00,4.430000000000000000e+02,2.154449094030792722e+01,2.154449094030792988e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.787665393940496875e-06
4.000000000000000000e+00,4.440000000000000000e+02,2.159312410270139893e+01,2.159312410270139981e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.788996638737985104e-06
4.000000000000000000e+00,4.450000000000000000e+02,2.164175726509486708e+01,2.164175726509486974e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.790383922121447327e-06
4.000000000000000000e+00,4.460000000000000000e+02,2.169039042748833879e+01,2.169039042748833968e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.791828248773520992e-06
4.000000000000000000e+00,4.470000000000000000e+02,2.173902358988181049e+01,2.173902358988180961e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.793330602328781865e-06
4.000000000000000000e+00,4.480000000000000000e+02,2.178765675227528220e+01,2.178765675227528398e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.794891941965470018e-06
4.000000000000000000e+00,4.490000000000000000e+02,2.183628991466875391e+01,2.183628991466875391e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.796513206363594101e-06
4.000000000000000000e+00,4.500000000000000000e+02,2.188492307706222562e+01,2.188492307706222828e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.798195308882548954e-06
4.000000000000000000e+00,4.510000000000000000e+02,2.193355623945569732e+01,2.193355623945569821e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.799939136912450359e-06
4.000000000000000000e+00,4.520000000000000000e+02,2.198218940184916903e+01,2.198218940184916814e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.801745554318522838e-06
4.000000000000000000e+00,4.530000000000000000e+02,2.203082256424264074e+01,2.203082256424264251e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.803615395238792588e-06
4.000000000000000000e+00,4.540000000000000000e+02,2.207945572663611244e+01,2.207945572663611244e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.805549468204142557e-06
4.000000000000000000e+00,4.550000000000000000e+02,2.212808888902958415e+01,2.212808888902958682e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.807548551256504123e-06
4.000000000000000000e+00,4.560000000000000000e+02,2.217672205142305586e+01,2.217672205142305675e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.809613394050920755e-06
4.000000000000000000e+00,4.570000000000000000e+02,2.222535521381652757e+01,2.222535521381652668e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.811744715334869870e-06
4.000000000000000000e+00,4.580000000000000000e+02,2.227398837620999927e+01,2.227398837621000105e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.813943203099885752e-06
4.000000000000000000e+00,4.590000000000000000e+02,2.232262153860347098e+01,2.232262153860347098e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.816209511241283220e-06
4.000000000000000000e+00,4.600000000000000000e+02,2.237125470099694269e+01,2.237125470099694535e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.818544263308376939e-06
4.000000000000000000e+00,4.610000000000000000e+02,2.241988786339041440e+01,2.241988786339041528e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.820948048120340112e-06
4.000000000000000000e+00,4.620000000000000000e+02,2.246852102578388610e+01,2.246852102578388521e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.823421420541142213e-06
4.000000000000000000e+00,4.630000000000000000e+02,2.251715418817735781e+01,2.251715418817735959e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.825964899603201183e-06
4.000000000000000000e+00,4.640000000000000000e+02,2.256578735057082952e+01,2.256578735057082952e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.828578968623239108e-06
4.000000000000000000e+00,4.650000000000000000e+02,2.261442051296430122e+01,2.261442051296430389e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.831264075910589178e-06
4.000000000000000000e+00,4.660000000000000000e+02,2.266305367535777293e+01,2.266305367535777382e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.834020630787839760e-06
4.000000000000000000e+00,4.670000000000000000e+02,2.271168683775124464e+01,2.271168683775124375e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.836849006013076317e-06
4.000000000000000000e+00,4.680000000000000000e+02,2.276032000014471635e+01,2.276032000014471812e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.839749536038308181e-06
4.000000000000000000e+00,4.690000000000000000e+02,2.280895316253818805e+01,2.280895316253818805e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.842722516927564705e-06
4.000000000000000000e+00,4.700000000000000000e+02,2.285758632493165976e+01,2.285758632493166242e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.845768206259879284e-06
4.000000000000000000e+00,4.710000000000000000e+02,2.290621948732513147e+01,2.290621948732513236e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.848886821044167411e-06
4.000000000000000000e+00,4.720000000000000000e+02,2.295485264971860317e+01,2.295485264971860229e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.852078538504084225e-06
4.000000000000000000e+00,4.730000000000000000e+02,2.300348581211207488e+01,2.300348581211207666e+00,4.863316239347161701e-02,3.799465811989970079e-04,1.855343495271417906e-06
